_time,Rate (Avg) /s
2024-05-09T23:43:00.000000+00:00,2561862
2024-05-09T23:43:30.000000+00:00,2562933
2024-05-09T23:44:00.000000+00:00,2563996
2024-05-09T23:44:30.000000+00:00,2564642
2024-05-09T23:45:00.000000+00:00,2565638
2024-05-09T23:45:30.000000+00:00,2566468
2024-05-09T23:46:00.000000+00:00,2567309
2024-05-09T23:46:30.000000+00:00,2568516
2024-05-09T23:47:00.000000+00:00,2569168
2024-05-09T23:47:30.000000+00:00,2570230
2024-05-09T23:48:00.000000+00:00,2571078
2024-05-09T23:48:30.000000+00:00,2571940
2024-05-09T23:49:00.000000+00:00,2573038
2024-05-09T23:49:30.000000+00:00,2574074
2024-05-09T23:50:00.000000+00:00,2575187
2024-05-09T23:50:30.000000+00:00,2576410
2024-05-09T23:51:00.000000+00:00,2577401
2024-05-09T23:51:30.000000+00:00,2578358
2024-05-09T23:52:00.000000+00:00,2579235
2024-05-09T23:52:30.000000+00:00,2580169
2024-05-09T23:53:00.000000+00:00,2581853
2024-05-09T23:53:30.000000+00:00,2583182
2024-05-09T23:54:00.000000+00:00,2583969
2024-05-09T23:54:30.000000+00:00,2584734
2024-05-09T23:55:00.000000+00:00,2585829
2024-05-09T23:55:30.000000+00:00,2586906
2024-05-09T23:56:00.000000+00:00,2587956
2024-05-09T23:56:30.000000+00:00,2588823
2024-05-09T23:57:00.000000+00:00,2589702
2024-05-09T23:57:30.000000+00:00,2590666
2024-05-09T23:58:00.000000+00:00,2591587
2024-05-09T23:58:30.000000+00:00,2592061
2024-05-09T23:59:00.000000+00:00,2592955
2024-05-09T23:59:30.000000+00:00,2593753
2024-05-10T00:00:00.000000+00:00,2594787
2024-05-10T00:00:30.000000+00:00,2596414
2024-05-10T00:01:00.000000+00:00,2597545
2024-05-10T00:01:30.000000+00:00,2598562
2024-05-10T00:02:00.000000+00:00,2599840
2024-05-10T00:02:30.000000+00:00,2601035
2024-05-10T00:03:00.000000+00:00,2602213
2024-05-10T00:03:30.000000+00:00,2603414
2024-05-10T00:04:00.000000+00:00,2604883
2024-05-10T00:04:30.000000+00:00,2605687
2024-05-10T00:05:00.000000+00:00,2606781
2024-05-10T00:05:30.000000+00:00,2607564
2024-05-10T00:06:00.000000+00:00,2608615
2024-05-10T00:06:30.000000+00:00,2609349
2024-05-10T00:07:00.000000+00:00,2610169
2024-05-10T00:07:30.000000+00:00,2611009
2024-05-10T00:08:00.000000+00:00,2612108
2024-05-10T00:08:30.000000+00:00,2613210
2024-05-10T00:09:00.000000+00:00,2613901
2024-05-10T00:09:30.000000+00:00,2614880
2024-05-10T00:10:00.000000+00:00,2615737
2024-05-10T00:10:30.000000+00:00,2616515
2024-05-10T00:11:00.000000+00:00,2617529
2024-05-10T00:11:30.000000+00:00,2618547
2024-05-10T00:12:00.000000+00:00,2620126
2024-05-10T00:12:30.000000+00:00,2621311
2024-05-10T00:13:00.000000+00:00,2622129
2024-05-10T00:13:30.000000+00:00,2623096
2024-05-10T00:14:00.000000+00:00,2624358
2024-05-10T00:14:30.000000+00:00,2625805
2024-05-10T00:15:00.000000+00:00,2626487
2024-05-10T00:15:30.000000+00:00,2627079
2024-05-10T00:16:00.000000+00:00,2628393
2024-05-10T00:16:30.000000+00:00,2629389
2024-05-10T00:17:00.000000+00:00,2630119
2024-05-10T00:17:30.000000+00:00,2631125
2024-05-10T00:18:00.000000+00:00,2631502
2024-05-10T00:18:30.000000+00:00,2632421
2024-05-10T00:19:00.000000+00:00,2633427
2024-05-10T00:19:30.000000+00:00,2634580
2024-05-10T00:20:00.000000+00:00,2635376
2024-05-10T00:20:30.000000+00:00,2636423
2024-05-10T00:21:00.000000+00:00,2637296
2024-05-10T00:21:30.000000+00:00,2638427
2024-05-10T00:22:00.000000+00:00,2639342
2024-05-10T00:22:30.000000+00:00,2640359
2024-05-10T00:23:00.000000+00:00,2641254
2024-05-10T00:23:30.000000+00:00,2642464
2024-05-10T00:24:00.000000+00:00,2643693
2024-05-10T00:24:30.000000+00:00,2644676
2024-05-10T00:25:00.000000+00:00,2645683
2024-05-10T00:25:30.000000+00:00,2646361
2024-05-10T00:26:00.000000+00:00,2647241
2024-05-10T00:26:30.000000+00:00,2648149
2024-05-10T00:27:00.000000+00:00,2649577
2024-05-10T00:27:30.000000+00:00,2650253
2024-05-10T00:28:00.000000+00:00,2651450
2024-05-10T00:28:30.000000+00:00,2652567
2024-05-10T00:29:00.000000+00:00,2653563
2024-05-10T00:29:30.000000+00:00,2654883
2024-05-10T00:30:00.000000+00:00,2655956
2024-05-10T00:30:30.000000+00:00,2657064
2024-05-10T00:31:00.000000+00:00,2658111
2024-05-10T00:31:30.000000+00:00,2659435
2024-05-10T00:32:00.000000+00:00,2660748
2024-05-10T00:32:30.000000+00:00,2661722
2024-05-10T00:33:00.000000+00:00,2662552
2024-05-10T00:33:30.000000+00:00,2663591
2024-05-10T00:34:00.000000+00:00,2664489
2024-05-10T00:34:30.000000+00:00,2665506
2024-05-10T00:35:00.000000+00:00,2666752
2024-05-10T00:35:30.000000+00:00,2667629
2024-05-10T00:36:00.000000+00:00,2668561
2024-05-10T00:36:30.000000+00:00,2669491
2024-05-10T00:37:00.000000+00:00,2670564
2024-05-10T00:37:30.000000+00:00,2671014
2024-05-10T00:38:00.000000+00:00,2671796
2024-05-10T00:38:30.000000+00:00,2672756
2024-05-10T00:39:00.000000+00:00,2673936
2024-05-10T00:39:30.000000+00:00,2674806
2024-05-10T00:40:00.000000+00:00,2675430
2024-05-10T00:40:30.000000+00:00,2676584
2024-05-10T00:41:00.000000+00:00,2677515
2024-05-10T00:41:30.000000+00:00,2678357
2024-05-10T00:42:00.000000+00:00,2679326
2024-05-10T00:42:30.000000+00:00,2680388
2024-05-10T00:43:00.000000+00:00,2681361
2024-05-10T00:43:30.000000+00:00,2682000
2024-05-10T00:44:00.000000+00:00,2683237
2024-05-10T00:44:30.000000+00:00,2684522
2024-05-10T00:45:00.000000+00:00,2685651
2024-05-10T00:45:30.000000+00:00,2686391
2024-05-10T00:46:00.000000+00:00,2687291
2024-05-10T00:46:30.000000+00:00,2688208
2024-05-10T00:47:00.000000+00:00,2689232
2024-05-10T00:47:30.000000+00:00,2690265
2024-05-10T00:48:00.000000+00:00,2691022
2024-05-10T00:48:30.000000+00:00,2691956
2024-05-10T00:49:00.000000+00:00,2692988
2024-05-10T00:49:30.000000+00:00,2694247
2024-05-10T00:50:00.000000+00:00,2695387
2024-05-10T00:50:30.000000+00:00,2696575
2024-05-10T00:51:00.000000+00:00,2697649
2024-05-10T00:51:30.000000+00:00,2699011
2024-05-10T00:52:00.000000+00:00,2700187
2024-05-10T00:52:30.000000+00:00,2701114
2024-05-10T00:53:00.000000+00:00,2702489
2024-05-10T00:53:30.000000+00:00,2703708
2024-05-10T00:54:00.000000+00:00,2704677
2024-05-10T00:54:30.000000+00:00,2705611
2024-05-10T00:55:00.000000+00:00,2706669
2024-05-10T00:55:30.000000+00:00,2707730
2024-05-10T00:56:00.000000+00:00,2708710
2024-05-10T00:56:30.000000+00:00,2709690
2024-05-10T00:57:00.000000+00:00,2710934
2024-05-10T00:57:30.000000+00:00,2712047
2024-05-10T00:58:00.000000+00:00,2712989
2024-05-10T00:58:30.000000+00:00,2714095
2024-05-10T00:59:00.000000+00:00,2714829
2024-05-10T00:59:30.000000+00:00,2715877
2024-05-10T01:00:00.000000+00:00,2717238
2024-05-10T01:00:30.000000+00:00,2718224
2024-05-10T01:01:00.000000+00:00,2719112
2024-05-10T01:01:30.000000+00:00,2720061
2024-05-10T01:02:00.000000+00:00,2720937
2024-05-10T01:02:30.000000+00:00,2721879
2024-05-10T01:03:00.000000+00:00,2722899
2024-05-10T01:03:30.000000+00:00,2723698
2024-05-10T01:04:00.000000+00:00,2724759
2024-05-10T01:04:30.000000+00:00,2725969
2024-05-10T01:05:00.000000+00:00,2726786
2024-05-10T01:05:30.000000+00:00,2728058
2024-05-10T01:06:00.000000+00:00,2729100
2024-05-10T01:06:30.000000+00:00,2730224
2024-05-10T01:07:00.000000+00:00,2730996
2024-05-10T01:07:30.000000+00:00,2732066
2024-05-10T01:08:00.000000+00:00,2732751
2024-05-10T01:08:30.000000+00:00,2733847
2024-05-10T01:09:00.000000+00:00,2734821
2024-05-10T01:09:30.000000+00:00,2735900
2024-05-10T01:10:00.000000+00:00,2736664
2024-05-10T01:10:30.000000+00:00,2737515
2024-05-10T01:11:00.000000+00:00,2738692
2024-05-10T01:11:30.000000+00:00,2739582
2024-05-10T01:12:00.000000+00:00,2740769
2024-05-10T01:12:30.000000+00:00,2741594
2024-05-10T01:13:00.000000+00:00,2742858
2024-05-10T01:13:30.000000+00:00,2743691
2024-05-10T01:14:00.000000+00:00,2744859
2024-05-10T01:14:30.000000+00:00,2746014
2024-05-10T01:15:00.000000+00:00,2746874
2024-05-10T01:15:30.000000+00:00,2747958
2024-05-10T01:16:00.000000+00:00,2748950
2024-05-10T01:16:30.000000+00:00,2749760
2024-05-10T01:17:00.000000+00:00,2750462
2024-05-10T01:17:30.000000+00:00,2750968
2024-05-10T01:18:00.000000+00:00,2751942
2024-05-10T01:18:30.000000+00:00,2752547
2024-05-10T01:19:00.000000+00:00,2753506
2024-05-10T01:19:30.000000+00:00,2754421
2024-05-10T01:20:00.000000+00:00,2755556
2024-05-10T01:20:30.000000+00:00,2756525
2024-05-10T01:21:00.000000+00:00,2757517
2024-05-10T01:21:30.000000+00:00,2758743
2024-05-10T01:22:00.000000+00:00,2759904
2024-05-10T01:22:30.000000+00:00,2761066
2024-05-10T01:23:00.000000+00:00,2762254
2024-05-10T01:23:30.000000+00:00,2763027
2024-05-10T01:24:00.000000+00:00,2764236
2024-05-10T01:24:30.000000+00:00,2765388
2024-05-10T01:25:00.000000+00:00,2766184
2024-05-10T01:25:30.000000+00:00,2767103
2024-05-10T01:26:00.000000+00:00,2768035
2024-05-10T01:26:30.000000+00:00,2768926
2024-05-10T01:27:00.000000+00:00,2769897
2024-05-10T01:27:30.000000+00:00,2771082
2024-05-10T01:28:00.000000+00:00,2772202
2024-05-10T01:28:30.000000+00:00,2772858
2024-05-10T01:29:00.000000+00:00,2773923
2024-05-10T01:29:30.000000+00:00,2775157
2024-05-10T01:30:00.000000+00:00,2776233
2024-05-10T01:30:30.000000+00:00,2777481
2024-05-10T01:31:00.000000+00:00,2778941
2024-05-10T01:31:30.000000+00:00,2780226
2024-05-10T01:32:00.000000+00:00,2781370
2024-05-10T01:32:30.000000+00:00,2782678
2024-05-10T01:33:00.000000+00:00,2783801
2024-05-10T01:33:30.000000+00:00,2784886
2024-05-10T01:34:00.000000+00:00,2785873
2024-05-10T01:34:30.000000+00:00,2787215
2024-05-10T01:35:00.000000+00:00,2788050
2024-05-10T01:35:30.000000+00:00,2789324
2024-05-10T01:36:00.000000+00:00,2790364
2024-05-10T01:36:30.000000+00:00,2791002
2024-05-10T01:37:00.000000+00:00,2791979
2024-05-10T01:37:30.000000+00:00,2792458
2024-05-10T01:38:00.000000+00:00,2793487
2024-05-10T01:38:30.000000+00:00,2794582
2024-05-10T01:39:00.000000+00:00,2795404
2024-05-10T01:39:30.000000+00:00,2796397
2024-05-10T01:40:00.000000+00:00,2797787
2024-05-10T01:40:30.000000+00:00,2798716
2024-05-10T01:41:00.000000+00:00,2799562
2024-05-10T01:41:30.000000+00:00,2800938
2024-05-10T01:42:00.000000+00:00,2802425
2024-05-10T01:42:30.000000+00:00,2803525
2024-05-10T01:43:00.000000+00:00,2804821
2024-05-10T01:43:30.000000+00:00,2806169
2024-05-10T01:44:00.000000+00:00,2807078
2024-05-10T01:44:30.000000+00:00,2808011
2024-05-10T01:45:00.000000+00:00,2809256
2024-05-10T01:45:30.000000+00:00,2810561
2024-05-10T01:46:00.000000+00:00,2811614
2024-05-10T01:46:30.000000+00:00,2812356
2024-05-10T01:47:00.000000+00:00,2813657
2024-05-10T01:47:30.000000+00:00,2814450
2024-05-10T01:48:00.000000+00:00,2815287
2024-05-10T01:48:30.000000+00:00,2816273
2024-05-10T01:49:00.000000+00:00,2817524
2024-05-10T01:49:30.000000+00:00,2818663
2024-05-10T01:50:00.000000+00:00,2819745
2024-05-10T01:50:30.000000+00:00,2820867
2024-05-10T01:51:00.000000+00:00,2821933
2024-05-10T01:51:30.000000+00:00,2823124
2024-05-10T01:52:00.000000+00:00,2823712
2024-05-10T01:52:30.000000+00:00,2824752
2024-05-10T01:53:00.000000+00:00,2825894
2024-05-10T01:53:30.000000+00:00,2826744
2024-05-10T01:54:00.000000+00:00,2827879
2024-05-10T01:54:30.000000+00:00,2828868
2024-05-10T01:55:00.000000+00:00,2830218
2024-05-10T01:55:30.000000+00:00,2831501
2024-05-10T01:56:00.000000+00:00,2832348
2024-05-10T01:56:30.000000+00:00,2833236
2024-05-10T01:57:00.000000+00:00,2834125
2024-05-10T01:57:30.000000+00:00,2834934
2024-05-10T01:58:00.000000+00:00,2835877
2024-05-10T01:58:30.000000+00:00,2836643
2024-05-10T01:59:00.000000+00:00,2837357
2024-05-10T01:59:30.000000+00:00,2838450
2024-05-10T02:00:00.000000+00:00,2839575
2024-05-10T02:00:30.000000+00:00,2840444
2024-05-10T02:01:00.000000+00:00,2841681
2024-05-10T02:01:30.000000+00:00,2842634
2024-05-10T02:02:00.000000+00:00,2843779
2024-05-10T02:02:30.000000+00:00,2845042
2024-05-10T02:03:00.000000+00:00,2846129
2024-05-10T02:03:30.000000+00:00,2847300
2024-05-10T02:04:00.000000+00:00,2848254
2024-05-10T02:04:30.000000+00:00,2849244
2024-05-10T02:05:00.000000+00:00,2850202
2024-05-10T02:05:30.000000+00:00,2851021
2024-05-10T02:06:00.000000+00:00,2851926
2024-05-10T02:06:30.000000+00:00,2852534
2024-05-10T02:07:00.000000+00:00,2853340
2024-05-10T02:07:30.000000+00:00,2854182
2024-05-10T02:08:00.000000+00:00,2855035
2024-05-10T02:08:30.000000+00:00,2855905
2024-05-10T02:09:00.000000+00:00,2856833
2024-05-10T02:09:30.000000+00:00,2857897
2024-05-10T02:10:00.000000+00:00,2859071
2024-05-10T02:10:30.000000+00:00,2859971
2024-05-10T02:11:00.000000+00:00,2860788
2024-05-10T02:11:30.000000+00:00,2861659
2024-05-10T02:12:00.000000+00:00,2862656
2024-05-10T02:12:30.000000+00:00,2863684
2024-05-10T02:13:00.000000+00:00,2864624
2024-05-10T02:13:30.000000+00:00,2865445
2024-05-10T02:14:00.000000+00:00,2866411
2024-05-10T02:14:30.000000+00:00,2867477
2024-05-10T02:15:00.000000+00:00,2868595
2024-05-10T02:15:30.000000+00:00,2869451
2024-05-10T02:16:00.000000+00:00,2870309
2024-05-10T02:16:30.000000+00:00,2871042
2024-05-10T02:17:00.000000+00:00,2871939
2024-05-10T02:17:30.000000+00:00,2872668
2024-05-10T02:18:00.000000+00:00,2873686
2024-05-10T02:18:30.000000+00:00,2874247
2024-05-10T02:19:00.000000+00:00,2875115
2024-05-10T02:19:30.000000+00:00,2876143
2024-05-10T02:20:00.000000+00:00,2877179
2024-05-10T02:20:30.000000+00:00,2878747
2024-05-10T02:21:00.000000+00:00,2879875
2024-05-10T02:21:30.000000+00:00,2880754
2024-05-10T02:22:00.000000+00:00,2881829
2024-05-10T02:22:30.000000+00:00,2882573
2024-05-10T02:23:00.000000+00:00,2883651
2024-05-10T02:23:30.000000+00:00,2884564
2024-05-10T02:24:00.000000+00:00,2885805
2024-05-10T02:24:30.000000+00:00,2886725
2024-05-10T02:25:00.000000+00:00,2887701
2024-05-10T02:25:30.000000+00:00,2888542
2024-05-10T02:26:00.000000+00:00,2889830
2024-05-10T02:26:30.000000+00:00,2890684
2024-05-10T02:27:00.000000+00:00,2891954
2024-05-10T02:27:30.000000+00:00,2893016
2024-05-10T02:28:00.000000+00:00,2894016
2024-05-10T02:28:30.000000+00:00,2895008
2024-05-10T02:29:00.000000+00:00,2896027
2024-05-10T02:29:30.000000+00:00,2896609
2024-05-10T02:30:00.000000+00:00,2897552
2024-05-10T02:30:30.000000+00:00,2898751
2024-05-10T02:31:00.000000+00:00,2899799
2024-05-10T02:31:30.000000+00:00,2900598
2024-05-10T02:32:00.000000+00:00,2901682
2024-05-10T02:32:30.000000+00:00,2903122
2024-05-10T02:33:00.000000+00:00,2904465
2024-05-10T02:33:30.000000+00:00,2905532
2024-05-10T02:34:00.000000+00:00,2906780
2024-05-10T02:34:30.000000+00:00,2907736
2024-05-10T02:35:00.000000+00:00,2908394
2024-05-10T02:35:30.000000+00:00,2909177
2024-05-10T02:36:00.000000+00:00,2910430
2024-05-10T02:36:30.000000+00:00,2911293
2024-05-10T02:37:00.000000+00:00,2912148
2024-05-10T02:37:30.000000+00:00,2912987
2024-05-10T02:38:00.000000+00:00,2914272
2024-05-10T02:38:30.000000+00:00,2915515
2024-05-10T02:39:00.000000+00:00,2916899
2024-05-10T02:39:30.000000+00:00,2917835
2024-05-10T02:40:00.000000+00:00,2918893
2024-05-10T02:40:30.000000+00:00,2919619
2024-05-10T02:41:00.000000+00:00,2920972
2024-05-10T02:41:30.000000+00:00,2921818
2024-05-10T02:42:00.000000+00:00,2922955
2024-05-10T02:42:30.000000+00:00,2923834
2024-05-10T02:43:00.000000+00:00,2924810
2024-05-10T02:43:30.000000+00:00,2925722
2024-05-10T02:44:00.000000+00:00,2926658
2024-05-10T02:44:30.000000+00:00,2927580
2024-05-10T02:45:00.000000+00:00,2928469
2024-05-10T02:45:30.000000+00:00,2929604
2024-05-10T02:46:00.000000+00:00,2930323
2024-05-10T02:46:30.000000+00:00,2931285
2024-05-10T02:47:00.000000+00:00,2932432
2024-05-10T02:47:30.000000+00:00,2933228
2024-05-10T02:48:00.000000+00:00,2933988
2024-05-10T02:48:30.000000+00:00,2934860
2024-05-10T02:49:00.000000+00:00,2936036
2024-05-10T02:49:30.000000+00:00,2937043
2024-05-10T02:50:00.000000+00:00,2937936
2024-05-10T02:50:30.000000+00:00,2939063
2024-05-10T02:51:00.000000+00:00,2939900
2024-05-10T02:51:30.000000+00:00,2941116
2024-05-10T02:52:00.000000+00:00,2942292
2024-05-10T02:52:30.000000+00:00,2943329
2024-05-10T02:53:00.000000+00:00,2944255
2024-05-10T02:53:30.000000+00:00,2945157
2024-05-10T02:54:00.000000+00:00,2946322
2024-05-10T02:54:30.000000+00:00,2947598
2024-05-10T02:55:00.000000+00:00,2948469
2024-05-10T02:55:30.000000+00:00,2949529
2024-05-10T02:56:00.000000+00:00,2950052
2024-05-10T02:56:30.000000+00:00,2950853
2024-05-10T02:57:00.000000+00:00,2951751
2024-05-10T02:57:30.000000+00:00,2952468
2024-05-10T02:58:00.000000+00:00,2953184
2024-05-10T02:58:30.000000+00:00,2953968
2024-05-10T02:59:00.000000+00:00,2954967
2024-05-10T02:59:30.000000+00:00,2955898
2024-05-10T03:00:00.000000+00:00,2956449
2024-05-10T03:00:30.000000+00:00,2957055
2024-05-10T03:01:00.000000+00:00,2957991
2024-05-10T03:01:30.000000+00:00,2959162
2024-05-10T03:02:00.000000+00:00,2959706
2024-05-10T03:02:30.000000+00:00,2960705
2024-05-10T03:03:00.000000+00:00,2961694
2024-05-10T03:03:30.000000+00:00,2963051
2024-05-10T03:04:00.000000+00:00,2964032
2024-05-10T03:04:30.000000+00:00,2965138
2024-05-10T03:05:00.000000+00:00,2966165
2024-05-10T03:05:30.000000+00:00,2966707
2024-05-10T03:06:00.000000+00:00,2967801
2024-05-10T03:06:30.000000+00:00,2968762
2024-05-10T03:07:00.000000+00:00,2969767
2024-05-10T03:07:30.000000+00:00,2971451
2024-05-10T03:08:00.000000+00:00,2971938
2024-05-10T03:08:30.000000+00:00,2973201
2024-05-10T03:09:00.000000+00:00,2974084
2024-05-10T03:09:30.000000+00:00,2975109
2024-05-10T03:10:00.000000+00:00,2976099
2024-05-10T03:10:30.000000+00:00,2977044
2024-05-10T03:11:00.000000+00:00,2977988
2024-05-10T03:11:30.000000+00:00,2979134
2024-05-10T03:12:00.000000+00:00,2979925
2024-05-10T03:12:30.000000+00:00,2981174
2024-05-10T03:13:00.000000+00:00,2982185
2024-05-10T03:13:30.000000+00:00,2983039
2024-05-10T03:14:00.000000+00:00,2984007
2024-05-10T03:14:30.000000+00:00,2985288
2024-05-10T03:15:00.000000+00:00,2986180
2024-05-10T03:15:30.000000+00:00,2987220
2024-05-10T03:16:00.000000+00:00,2988014
2024-05-10T03:16:30.000000+00:00,2989084
2024-05-10T03:17:00.000000+00:00,2990125
2024-05-10T03:17:30.000000+00:00,2991394
2024-05-10T03:18:00.000000+00:00,2992263
2024-05-10T03:18:30.000000+00:00,2993315
2024-05-10T03:19:00.000000+00:00,2994275
2024-05-10T03:19:30.000000+00:00,2995502
2024-05-10T03:20:00.000000+00:00,2996357
2024-05-10T03:20:30.000000+00:00,2997536
2024-05-10T03:21:00.000000+00:00,2998555
2024-05-10T03:21:30.000000+00:00,2999622
2024-05-10T03:22:00.000000+00:00,3000734
2024-05-10T03:22:30.000000+00:00,3001883
2024-05-10T03:23:00.000000+00:00,3002954
2024-05-10T03:23:30.000000+00:00,3004077
2024-05-10T03:24:00.000000+00:00,3005450
2024-05-10T03:24:30.000000+00:00,3006677
2024-05-10T03:25:00.000000+00:00,3007850
2024-05-10T03:25:30.000000+00:00,3008727
2024-05-10T03:26:00.000000+00:00,3009489
2024-05-10T03:26:30.000000+00:00,3010598
2024-05-10T03:27:00.000000+00:00,3011677
2024-05-10T03:27:30.000000+00:00,3012870
2024-05-10T03:28:00.000000+00:00,3013653
2024-05-10T03:28:30.000000+00:00,3014525
2024-05-10T03:29:00.000000+00:00,3015137
2024-05-10T03:29:30.000000+00:00,3016026
2024-05-10T03:30:00.000000+00:00,3017224
2024-05-10T03:30:30.000000+00:00,3018160
2024-05-10T03:31:00.000000+00:00,3019346
2024-05-10T03:31:30.000000+00:00,3020388
2024-05-10T03:32:00.000000+00:00,3021547
2024-05-10T03:32:30.000000+00:00,3022416
2024-05-10T03:33:00.000000+00:00,3023527
2024-05-10T03:33:30.000000+00:00,3024009
2024-05-10T03:34:00.000000+00:00,3025029
2024-05-10T03:34:30.000000+00:00,3025733
2024-05-10T03:35:00.000000+00:00,3026973
2024-05-10T03:35:30.000000+00:00,3028096
2024-05-10T03:36:00.000000+00:00,3029129
2024-05-10T03:36:30.000000+00:00,3030351
2024-05-10T03:37:00.000000+00:00,3031065
2024-05-10T03:37:30.000000+00:00,3032313
2024-05-10T03:38:00.000000+00:00,3033403
2024-05-10T03:38:30.000000+00:00,3034274
2024-05-10T03:39:00.000000+00:00,3035441
2024-05-10T03:39:30.000000+00:00,3036188
2024-05-10T03:40:00.000000+00:00,3037022
2024-05-10T03:40:30.000000+00:00,3037930
2024-05-10T03:41:00.000000+00:00,3038882
2024-05-10T03:41:30.000000+00:00,3039750
2024-05-10T03:42:00.000000+00:00,3041089
2024-05-10T03:42:30.000000+00:00,3042136
2024-05-10T03:43:00.000000+00:00,3043300
2024-05-10T03:43:30.000000+00:00,3044266
2024-05-10T03:44:00.000000+00:00,3044960
2024-05-10T03:44:30.000000+00:00,3046044
2024-05-10T03:45:00.000000+00:00,3046660
2024-05-10T03:45:30.000000+00:00,3047614
2024-05-10T03:46:00.000000+00:00,3048280
2024-05-10T03:46:30.000000+00:00,3049595
2024-05-10T03:47:00.000000+00:00,3050681
2024-05-10T03:47:30.000000+00:00,3051601
2024-05-10T03:48:00.000000+00:00,3052758
2024-05-10T03:48:30.000000+00:00,3053507
2024-05-10T03:49:00.000000+00:00,3054556
2024-05-10T03:49:30.000000+00:00,3055564
2024-05-10T03:50:00.000000+00:00,3056616
2024-05-10T03:50:30.000000+00:00,3057900
2024-05-10T03:51:00.000000+00:00,3059104
2024-05-10T03:51:30.000000+00:00,3060242
2024-05-10T03:52:00.000000+00:00,3061005
2024-05-10T03:52:30.000000+00:00,3061912
2024-05-10T03:53:00.000000+00:00,3062981
2024-05-10T03:53:30.000000+00:00,3064079
2024-05-10T03:54:00.000000+00:00,3064911
2024-05-10T03:54:30.000000+00:00,3066423
2024-05-10T03:55:00.000000+00:00,3067725
2024-05-10T03:55:30.000000+00:00,3068813
2024-05-10T03:56:00.000000+00:00,3069768
2024-05-10T03:56:30.000000+00:00,3070644
2024-05-10T03:57:00.000000+00:00,3071357
2024-05-10T03:57:30.000000+00:00,3072271
2024-05-10T03:58:00.000000+00:00,3073226
2024-05-10T03:58:30.000000+00:00,3073896
2024-05-10T03:59:00.000000+00:00,3074903
2024-05-10T03:59:30.000000+00:00,3075840
2024-05-10T04:00:00.000000+00:00,3076457
2024-05-10T04:00:30.000000+00:00,3077315
2024-05-10T04:01:00.000000+00:00,3078290
2024-05-10T04:01:30.000000+00:00,3079747
2024-05-10T04:02:00.000000+00:00,3080952
2024-05-10T04:02:30.000000+00:00,3081784
2024-05-10T04:03:00.000000+00:00,3082975
2024-05-10T04:03:30.000000+00:00,3083745
2024-05-10T04:04:00.000000+00:00,3085019
2024-05-10T04:04:30.000000+00:00,3085955
2024-05-10T04:05:00.000000+00:00,3086935
2024-05-10T04:05:30.000000+00:00,3088168
2024-05-10T04:06:00.000000+00:00,3088851
2024-05-10T04:06:30.000000+00:00,3089490
2024-05-10T04:07:00.000000+00:00,3090277
2024-05-10T04:07:30.000000+00:00,3091384
2024-05-10T04:08:00.000000+00:00,3091984
2024-05-10T04:08:30.000000+00:00,3092336
2024-05-10T04:09:00.000000+00:00,3093186
2024-05-10T04:09:30.000000+00:00,3094264
2024-05-10T04:10:00.000000+00:00,3095503
2024-05-10T04:10:30.000000+00:00,3096440
2024-05-10T04:11:00.000000+00:00,3097415
2024-05-10T04:11:30.000000+00:00,3098726
2024-05-10T04:12:00.000000+00:00,3099446
2024-05-10T04:12:30.000000+00:00,3100467
2024-05-10T04:13:00.000000+00:00,3101599
2024-05-10T04:13:30.000000+00:00,3102769
2024-05-10T04:14:00.000000+00:00,3103725
2024-05-10T04:14:30.000000+00:00,3104762
2024-05-10T04:15:00.000000+00:00,3105263
2024-05-10T04:15:30.000000+00:00,3106099
2024-05-10T04:16:00.000000+00:00,3107130
2024-05-10T04:16:30.000000+00:00,3107852
2024-05-10T04:17:00.000000+00:00,3108768
2024-05-10T04:17:30.000000+00:00,3109756
2024-05-10T04:18:00.000000+00:00,3110591
2024-05-10T04:18:30.000000+00:00,3111543
2024-05-10T04:19:00.000000+00:00,3112291
2024-05-10T04:19:30.000000+00:00,3113218
2024-05-10T04:20:00.000000+00:00,3114339
2024-05-10T04:20:30.000000+00:00,3115400
2024-05-10T04:21:00.000000+00:00,3116340
2024-05-10T04:21:30.000000+00:00,3117465
2024-05-10T04:22:00.000000+00:00,3118702
2024-05-10T04:22:30.000000+00:00,3119391
2024-05-10T04:23:00.000000+00:00,3120717
2024-05-10T04:23:30.000000+00:00,3121730
2024-05-10T04:24:00.000000+00:00,3122873
2024-05-10T04:24:30.000000+00:00,3124142
2024-05-10T04:25:00.000000+00:00,3124867
2024-05-10T04:25:30.000000+00:00,3125693
2024-05-10T04:26:00.000000+00:00,3126575
2024-05-10T04:26:30.000000+00:00,3127336
2024-05-10T04:27:00.000000+00:00,3128587
2024-05-10T04:27:30.000000+00:00,3129315
2024-05-10T04:28:00.000000+00:00,3130108
2024-05-10T04:28:30.000000+00:00,3131067
2024-05-10T04:29:00.000000+00:00,3131767
2024-05-10T04:29:30.000000+00:00,3132656
2024-05-10T04:30:00.000000+00:00,3133718
2024-05-10T04:30:30.000000+00:00,3134681
2024-05-10T04:31:00.000000+00:00,3135720
2024-05-10T04:31:30.000000+00:00,3136694
2024-05-10T04:32:00.000000+00:00,3137485
2024-05-10T04:32:30.000000+00:00,3138648
2024-05-10T04:33:00.000000+00:00,3140093
2024-05-10T04:33:30.000000+00:00,3141176
